date,year,day_number,ID_NR,sex,age_class,age_for_analyses,lat,lon,s_length,girth,condition,mass,cub_status,cub_number,to_remove,index,cub_status_complete,ecot,ID_mat,age_mat,litter_size
1996-04-10T00:00:00Z,1996,101,23019,f,c,0,76.43,24.51,71.5,NA,NA,9,NA,NA,0,23019_101_1996,n,O,7940,7,2
1996-04-10T00:00:00Z,1996,101,23020,m,c,0,76.43,24.51,69,NA,NA,8.8,NA,NA,0,23020_101_1996,n,O,7940,7,2
1996-04-10T00:00:00Z,1996,101,23021,m,ad,10,76.533,25.133,215,150,3,334,NA,NA,0,23021_101_1996,n,NA,NA,NA,NA
1996-04-11T00:00:00Z,1996,102,23022,f,subad,4,76.5,25,183,116,3,NA,NA,NA,0,23022_102_1996,n,NA,NA,NA,NA
1996-04-12T00:00:00Z,1996,103,23023,f,ad,13,NA,NA,195,125,4,NA,n,NA,0,23023_103_1996,n,NA,NA,NA,NA
1996-04-12T00:00:00Z,1996,103,23024,f,ad,7,76.7,25.5,196,114,2,NA,c,1,0,23024_103_1996,c,NA,NA,NA,NA
1996-04-12T00:00:00Z,1996,103,23025,m,c,0,76.7,25.5,72,NA,NA,10.4,NA,NA,0,23025_103_1996,n,NA,23024,7,1
1996-04-12T00:00:00Z,1996,103,23026,f,ad,10,76.567,25.267,187,119,2,NA,c,2,0,23026_103_1996,c,NA,NA,NA,NA
1996-04-12T00:00:00Z,1996,103,23027,m,c,0,76.567,25.267,71,NA,NA,9.5,NA,NA,0,23027_103_1996,n,NA,23026,10,2
1996-04-12T00:00:00Z,1996,103,23028,m,c,0,76.567,25.267,69,NA,NA,9.4,NA,NA,0,23028_103_1996,n,NA,23026,10,2
1996-04-12T00:00:00Z,1996,103,23029,f,ad,8,76.667,25.45,199,123,3,NA,yr,1,0,23029_103_1996,n,O,NA,NA,NA
1996-04-12T00:00:00Z,1996,103,23030,f,yr,1,76.667,25.45,142,80,2,NA,NA,NA,0,23030_103_1996,n,NA,NA,NA,NA
1996-04-13T00:00:00Z,1996,104,23031,f,subad,3,76.667,25.45,184,94,1,151,NA,NA,0,23031_104_1996,n,NA,NA,NA,NA
1996-04-13T00:00:00Z,1996,104,23032,f,ad,7,77.2,24.2,195,111,3,NA,c,2,0,23032_104_1996,c,NA,NA,NA,NA
1996-04-13T00:00:00Z,1996,104,23033,m,c,0,77.2,24.2,74,NA,NA,11.6,NA,NA,0,23033_104_1996,n,NA,23032,7,2
1996-04-13T00:00:00Z,1996,104,23034,f,c,0,77.2,24.2,70,NA,NA,10.6,NA,NA,0,23034_104_1996,n,NA,23032,7,2
1996-04-13T00:00:00Z,1996,104,23035,f,ad,7,76.683,25.333,198,112,2,NA,c,2,0,23035_104_1996,c,NA,NA,NA,NA
1996-04-13T00:00:00Z,1996,104,23036,f,c,0,76.683,25.333,78,NA,NA,10.7,NA,NA,0,23036_104_1996,n,NA,23035,7,2
1996-04-13T00:00:00Z,1996,104,23037,f,c,0,76.683,25.333,74,NA,NA,10,NA,NA,0,23037_104_1996,n,NA,23035,7,2
1996-04-14T00:00:00Z,1996,105,23038,m,ad,13,76.7,25.5,232,165,3,461,NA,NA,0,23038_105_1996,n,NA,NA,NA,NA
1996-04-17T00:00:00Z,1996,108,23039,f,ad,6,76.57,25.27,197,109,2,NA,c,2,0,23039_108_1996,c,NA,NA,NA,NA
1996-04-17T00:00:00Z,1996,108,23040,m,c,0,76.57,25.27,75,NA,NA,11.7,NA,NA,0,23040_108_1996,n,NA,23039,6,2
1996-04-17T00:00:00Z,1996,108,23041,f,c,0,76.57,25.27,76,NA,NA,12.7,NA,NA,0,23041_108_1996,n,NA,23039,6,2
1996-04-19T00:00:00Z,1996,110,7908,m,ad,10,76.5,25,239,161,3,414,NA,NA,0,7908_110_1996,n,NA,NA,NA,NA
1996-04-19T00:00:00Z,1996,110,23042,f,ad,7,76.7,25.47,183,113,2,NA,c,2,0,23042_110_1996,c,NA,NA,NA,NA
1996-04-19T00:00:00Z,1996,110,23043,m,c,0,76.7,25.47,70,NA,NA,9.4,NA,NA,0,23043_110_1996,n,NA,23042,7,2
1996-04-19T00:00:00Z,1996,110,23044,f,c,0,76.7,25.47,63,NA,NA,6.8,NA,NA,0,23044_110_1996,n,NA,23042,7,2
1996-04-19T00:00:00Z,1996,110,23045,m,ad,19,76.5,25,227,159,3,387,NA,NA,0,23045_110_1996,n,NA,NA,NA,NA
1996-04-19T00:00:00Z,1996,110,23046,f,ad,21,76.43,24.51,191,120,3,NA,c,2,0,23046_110_1996,c,NA,NA,NA,NA
1996-04-19T00:00:00Z,1996,110,23047,f,c,0,76.43,24.5,75,NA,NA,10.4,NA,NA,0,23047_110_1996,n,NA,23046,21,2
1996-04-19T00:00:00Z,1996,110,23048,f,c,0,76.43,24.5,73,NA,NA,10.2,NA,NA,0,23048_110_1996,n,NA,23046,21,2
1996-04-23T00:00:00Z,1996,114,23049,f,ad,9,76.5,25.51,197,111,2,NA,c,2,0,23049_114_1996,c,NA,NA,NA,NA
1996-04-23T00:00:00Z,1996,114,23050,f,c,0,76.5,25.51,81,NA,NA,12.7,NA,NA,0,23050_114_1996,n,NA,23049,9,2
1996-04-23T00:00:00Z,1996,114,23051,m,c,0,76.5,25.51,78,NA,NA,12.9,NA,NA,0,23051_114_1996,n,NA,23049,9,2
1996-04-23T00:00:00Z,1996,114,23052,f,ad,7,76.67,25.45,182,110,2,NA,c,2,0,23052_114_1996,c,NA,NA,NA,NA
1996-04-23T00:00:00Z,1996,114,23053,m,c,0,76.67,25.45,77,NA,NA,11.5,NA,NA,0,23053_114_1996,n,NA,23052,7,2
1996-04-23T00:00:00Z,1996,114,23054,f,c,0,76.67,24.45,75,NA,NA,10.1,NA,NA,0,23054_114_1996,n,NA,23052,7,2
1996-04-23T00:00:00Z,1996,114,23055,f,ad,6,76.5,25,189,108,2,NA,c,2,0,23055_114_1996,c,NA,NA,NA,NA
1996-04-23T00:00:00Z,1996,114,23056,m,c,0,76.5,25,68,NA,NA,8.2,NA,NA,0,23056_114_1996,n,NA,23055,6,2
1996-04-23T00:00:00Z,1996,114,23057,m,c,0,76.5,25,69,NA,NA,9.2,NA,NA,0,23057_114_1996,n,NA,23055,6,2
1996-04-23T00:00:00Z,1996,114,23058,f,ad,6,76.1,25.51,200,109,1,NA,n,NA,0,23058_114_1996,n,NA,NA,NA,NA
1996-04-23T00:00:00Z,1996,114,23059,m,ad,14,76.2,24.46,234,148,2,NA,NA,NA,0,23059_114_1996,n,NA,NA,NA,NA
1996-04-29T00:00:00Z,1996,120,23060,m,subad,3,79.25,15.65,193,127,3,NA,NA,NA,0,23060_120_1996,n,NA,NA,NA,NA
1996-04-29T00:00:00Z,1996,120,23061,m,ad,10,79.25,15.65,226,138,3,NA,NA,NA,0,23061_120_1996,n,NA,NA,NA,NA
1996-04-29T00:00:00Z,1996,120,23062,f,ad,5,79.25,15.65,190,108,3,NA,n,NA,0,23062_120_1996,n,NA,NA,NA,NA
1996-05-01T00:00:00Z,1996,122,7801,f,ad,11,77.63,18.35,200,121,3,NA,yr,2,0,7801_122_1996,n,NA,NA,NA,NA
1996-05-01T00:00:00Z,1996,122,7803,f,ad,11,77.4,16.2,197,119,3,NA,yr,1,0,7803_122_1996,n,C,NA,NA,NA
1996-05-01T00:00:00Z,1996,122,7974,m,2yr,2,76.95,16.3,199,107,2,NA,NA,NA,0,7974_122_1996,n,NA,NA,NA,NA
1996-05-01T00:00:00Z,1996,122,23063,f,yr,1,77.4,16.2,161,95,3,NA,NA,NA,0,23063_122_1996,n,NA,NA,NA,NA
1996-05-01T00:00:00Z,1996,122,23064,m,subad,3,77.05,16.01,197,116,2,NA,NA,NA,0,23064_122_1996,n,NA,NA,NA,NA
1996-05-01T00:00:00Z,1996,122,23065,f,ad,11,77.5,18.2,192,120,3,NA,n,NA,0,23065_122_1996,n,NA,NA,NA,NA
1996-05-01T00:00:00Z,1996,122,23066,f,yr,1,77.63,18.35,149,86,3,NA,NA,NA,0,23066_122_1996,n,NA,NA,NA,NA
1996-05-01T00:00:00Z,1996,122,23067,f,yr,1,77.63,18.35,155,82,3,NA,NA,NA,0,23067_122_1996,n,NA,NA,NA,NA
1997-03-27T00:00:00Z,1997,86,7883,m,ad,13,76.51,25.13,223,145,3,365,NA,NA,0,7883_86_1997,n,NA,NA,NA,NA
1997-03-27T00:00:00Z,1997,86,23068,m,ad,12,76.46,24.97,228,160,3,465,NA,NA,0,23068_86_1997,n,NA,NA,NA,NA
1997-03-27T00:00:00Z,1997,86,23070,m,ad,18,76.6,25.21,230,159,3,445,NA,NA,0,23070_86_1997,n,NA,NA,NA,NA
1997-03-27T00:00:00Z,1997,86,23071,f,ad,22,76.57,25.13,193,119,3,215,n,NA,0,23071_86_1997,n,O,NA,NA,NA
1997-03-27T00:00:00Z,1997,86,23072,m,ad,9,76.55,25.14,228,165,3,470,NA,NA,0,23072_86_1997,n,NA,NA,NA,NA
1997-03-28T00:00:00Z,1997,87,23069,f,ad,15,76.6,25.21,205,119,2,240,n,NA,0,23069_87_1997,n,NA,NA,NA,NA
1997-03-28T00:00:00Z,1997,87,23073,m,ad,21,76.63,25.35,217,148,3,370,NA,NA,0,23073_87_1997,n,NA,NA,NA,NA
1997-03-31T00:00:00Z,1997,90,7908,m,ad,11,76.67,25.36,240,172,3,NA,NA,NA,0,7908_90_1997,n,NA,NA,NA,NA
1997-03-31T00:00:00Z,1997,90,23074,m,ad,6,76.53,25.1,219,156,3,409,NA,NA,0,23074_90_1997,n,NA,NA,NA,NA
1997-04-02T00:00:00Z,1997,92,23075,m,subad,4,76.5,25.02,192,124,3,204,NA,NA,0,23075_92_1997,n,NA,NA,NA,NA
1997-04-02T00:00:00Z,1997,92,23076,f,ad,10,76.5,25.1,203,127,4,248,n,NA,0,23076_92_1997,n,O,NA,NA,NA
1997-04-03T00:00:00Z,1997,93,23077,f,ad,6,78.2,21.97,200,122,2,212,c,2,0,23077_93_1997,c,O,NA,NA,NA
1997-04-03T00:00:00Z,1997,93,23078,m,c,0,78.2,21.97,70,NA,NA,9.3,NA,NA,0,23078_93_1997,n,O,23077,6,2
1997-04-03T00:00:00Z,1997,93,23079,f,c,0,78.2,21.97,73,NA,NA,9,NA,NA,0,23079_93_1997,n,O,23077,6,2
1997-04-04T00:00:00Z,1997,94,7895,m,subad,3,76.756,24.217,192,105,2,184,NA,NA,0,7895_94_1997,n,O,7893,NA,NA
1997-04-04T00:00:00Z,1997,94,23080,m,ad,12,76.87,25.25,242,163,2,470,NA,NA,0,23080_94_1997,n,NA,NA,NA,NA
1997-04-04T00:00:00Z,1997,94,23081,m,ad,8,77.3,22.53,220,128,3,270,NA,NA,0,23081_94_1997,n,NA,NA,NA,NA
1997-04-04T00:00:00Z,1997,94,23082,m,ad,20,77.3,22.53,221,163,3,418,NA,NA,0,23082_94_1997,n,NA,NA,NA,NA
1997-04-04T00:00:00Z,1997,94,23083,m,ad,8,76.51,25.03,231,149,3,381,NA,NA,0,23083_94_1997,n,NA,NA,NA,NA
1997-04-04T00:00:00Z,1997,94,23084,m,2yr,2,76.945,24.23,193,116,3,182,NA,NA,0,23084_94_1997,n,NA,NA,NA,NA
1997-04-04T00:00:00Z,1997,94,23085,m,ad,11,76.942,24.23,241,157,3,442,NA,NA,0,23085_94_1997,n,NA,NA,NA,NA
1997-04-05T00:00:00Z,1997,95,23087,f,ad,11,76.5,25.02,194,118,3,194,n,NA,0,23087_95_1997,n,O,NA,NA,NA
1997-04-05T00:00:00Z,1997,95,23088,m,ad,8,76.5,25.02,228,152,3,432,NA,NA,0,23088_95_1997,n,NA,NA,NA,NA
1997-04-07T00:00:00Z,1997,97,7935,f,ad,9,76.555,25.244,191,102,2,140,c,1,0,7935_97_1997,c,O,NA,NA,NA
1997-04-07T00:00:00Z,1997,97,23089,f,ad,26,76.58,25.18,199,116,3,209,n,NA,0,23089_97_1997,n,O,NA,NA,NA
1997-04-07T00:00:00Z,1997,97,23090,m,c,0,76.555,25.244,76,41,NA,9.3,NA,NA,0,23090_97_1997,n,O,7935,9,1
1997-04-07T00:00:00Z,1997,97,23091,f,ad,7,76.51,24.997,200,122,3,212,2yr,2,0,23091_97_1997,n,O,NA,NA,NA
1997-04-07T00:00:00Z,1997,97,23092,f,2yr,2,76.51,24.997,168,96,3,121,NA,NA,0,23092_97_1997,n,NA,NA,NA,NA
1997-04-07T00:00:00Z,1997,97,23093,f,2yr,2,76.51,24.997,163,96,3,124,NA,NA,0,23093_97_1997,n,NA,NA,NA,NA
1997-04-08T00:00:00Z,1997,98,7846,m,ad,18,77.862,21.462,219,150,3,NA,NA,NA,0,7846_98_1997,n,NA,NA,NA,NA
1997-04-08T00:00:00Z,1997,98,23094,m,ad,7,77.446,20.728,215,128,3,264,NA,NA,0,23094_98_1997,n,NA,NA,NA,NA
1997-04-08T00:00:00Z,1997,98,23095,m,ad,7,77.862,21.462,204,135,3,NA,NA,NA,0,23095_98_1997,n,NA,NA,NA,NA
1997-04-08T00:00:00Z,1997,98,23096,f,ad,11,78.15,22,199,112,2,230,c,2,0,23096_98_1997,c,NA,NA,NA,NA
1997-04-08T00:00:00Z,1997,98,23097,m,c,0,78.15,22,74,NA,NA,9.9,NA,NA,0,23097_98_1997,n,NA,23096,11,2
1997-04-08T00:00:00Z,1997,98,23098,f,c,0,78.15,22,68,NA,NA,9.8,NA,NA,0,23098_98_1997,n,NA,23096,11,2
1997-04-08T00:00:00Z,1997,98,23099,f,ad,18,78.074,22.045,201,111,2,NA,c,1,0,23099_98_1997,c,NA,NA,NA,NA
1997-04-08T00:00:00Z,1997,98,23100,f,c,0,78.074,22.045,79,42,NA,10.9,NA,NA,0,23100_98_1997,n,NA,23099,18,1
1997-04-09T00:00:00Z,1997,99,23052,f,ad,8,77.37,22.4,188,112,3,194,n,NA,0,23052_99_1997,n,NA,NA,NA,NA
1997-04-09T00:00:00Z,1997,99,23101,f,ad,14,76.83,24.95,194,135,4,NA,2yr,1,0,23101_99_1997,n,NA,NA,NA,NA
1997-04-09T00:00:00Z,1997,99,23102,f,2yr,2,76.83,24.95,152,98,3,NA,NA,NA,0,23102_99_1997,n,NA,NA,NA,NA
1997-04-09T00:00:00Z,1997,99,23103,f,ad,20,77.38,22.5,190,107,2,163,yr,2,0,23103_99_1997,n,NA,NA,NA,NA
1997-04-09T00:00:00Z,1997,99,23104,m,yr,1,77.38,22.5,129,70,2,51,NA,NA,0,23104_99_1997,n,NA,NA,NA,NA
1997-04-09T00:00:00Z,1997,99,23105,f,yr,1,77.38,22.5,135,74,2,55,NA,NA,0,23105_99_1997,n,C,NA,NA,NA
1997-04-09T00:00:00Z,1997,99,23106,f,ad,7,78.15,21.2,207,112,2,NA,c,3,0,23106_99_1997,c,C,NA,NA,NA
1997-04-09T00:00:00Z,1997,99,23107,f,c,0,78.15,21.2,84,NA,NA,12,NA,NA,0,23107_99_1997,n,C,23106,7,3
1997-04-09T00:00:00Z,1997,99,23108,f,c,0,78.15,21.2,63,NA,NA,5.7,NA,NA,0,23108_99_1997,n,C,23106,7,3
1997-04-09T00:00:00Z,1997,99,23109,f,ad,18,76.5,25,201,140,4,286,n,NA,0,23109_99_1997,n,NA,NA,NA,NA
1997-04-09T00:00:00Z,1997,99,231075,u,c,0,78.15,21.2,NA,NA,NA,3.6,NA,NA,0,231075_99_1997,n,C,23106,7,3
1997-04-10T00:00:00Z,1997,100,23110,m,ad,8,76.52,25.07,220,147,3,384,NA,NA,0,23110_100_1997,n,NA,NA,NA,NA
1997-04-10T00:00:00Z,1997,100,23111,f,ad,6,76.555,25.086,178,108,3,NA,c,1,0,23111_100_1997,c,NA,NA,NA,NA
1997-04-10T00:00:00Z,1997,100,23112,f,c,0,76.555,25.086,68,NA,NA,8.8,NA,NA,0,23112_100_1997,n,NA,23111,6,1
1997-04-14T00:00:00Z,1997,104,23113,f,ad,6,76.456,24.977,202,116,2,200,c,1,0,23113_104_1997,c,O,NA,NA,NA
1997-04-14T00:00:00Z,1997,104,23114,f,c,0,76.456,24.977,72,NA,NA,10.75,NA,NA,0,23114_104_1997,n,O,23113,6,1
1997-04-14T00:00:00Z,1997,104,23115,f,ad,17,76.91,23.73,196,123,3,NA,n,NA,0,23115_104_1997,n,NA,NA,NA,NA
1997-04-14T00:00:00Z,1997,104,23116,f,ad,16,77.13,23.03,197,104,2,NA,yr,2,0,23116_104_1997,n,NA,NA,NA,NA
1997-04-14T00:00:00Z,1997,104,23117,f,yr,1,77.13,23.03,138,75,2,NA,NA,NA,0,23117_104_1997,n,NA,NA,NA,NA
1997-04-14T00:00:00Z,1997,104,23118,m,yr,1,77.13,23.03,156,82,2,NA,NA,NA,0,23118_104_1997,n,NA,NA,NA,NA
1997-04-14T00:00:00Z,1997,104,23119,m,ad,8,77.15,23.4,210,122,2,NA,NA,NA,0,23119_104_1997,n,NA,NA,NA,NA
1997-04-15T00:00:00Z,1997,105,23120,f,ad,13,77.1,25.17,191,116,3,171,n,NA,0,23120_105_1997,n,NA,NA,NA,NA
1997-04-15T00:00:00Z,1997,105,23121,m,ad,20,77.1,25.17,225,159,3,440,NA,NA,0,23121_105_1997,n,NA,NA,NA,NA
1997-04-17T00:00:00Z,1997,107,23122,m,2yr,2,76.51,25.02,191,116,3,NA,NA,NA,0,23122_107_1997,n,NA,NA,NA,NA
1997-04-17T00:00:00Z,1997,107,23123,f,ad,8,76.46,24.98,202,117,2,NA,c,1,0,23123_107_1997,c,O,NA,NA,NA
1997-04-17T00:00:00Z,1997,107,23124,f,c,0,76.46,24.98,51,NA,NA,3,NA,NA,0,23124_107_1997,n,O,23123,8,1
1997-04-19T00:00:00Z,1997,109,7926,m,ad,5,76.75,25.12,218,142,4,NA,NA,NA,0,7926_109_1997,n,NA,NA,NA,NA
1997-04-19T00:00:00Z,1997,109,7978,m,ad,11,77.17,24.24,234,146,2,NA,NA,NA,0,7978_109_1997,n,NA,NA,NA,NA
1997-04-19T00:00:00Z,1997,109,23125,f,ad,5,77.17,24.24,198,118,3,NA,n,NA,0,23125_109_1997,n,NA,NA,NA,NA
1997-04-19T00:00:00Z,1997,109,23126,f,ad,8,77.05,24.33,181,101,2,NA,yr,1,0,23126_109_1997,n,NA,NA,NA,NA
1997-04-19T00:00:00Z,1997,109,23127,f,yr,1,77.05,24.33,121,71,2,NA,NA,NA,0,23127_109_1997,n,NA,NA,NA,NA
1997-04-19T00:00:00Z,1997,109,23128,f,ad,9,77.05,24.33,193,126,3,NA,n,NA,0,23128_109_1997,n,NA,NA,NA,NA
1997-04-19T00:00:00Z,1997,109,23129,f,ad,18,76.7,24.43,201,128,3,NA,yr,1,0,23129_109_1997,n,NA,NA,NA,NA
1997-04-19T00:00:00Z,1997,109,23130,m,yr,1,76.7,24.43,158,98,2,NA,NA,NA,0,23130_109_1997,n,NA,NA,NA,NA
1997-04-19T00:00:00Z,1997,109,23131,f,ad,17,76.83,24.8,193,121,3,NA,n,NA,0,23131_109_1997,n,NA,NA,NA,NA
1997-04-19T00:00:00Z,1997,109,23132,m,ad,7,76.83,24.8,213,130,3,NA,NA,NA,0,23132_109_1997,n,NA,NA,NA,NA
1997-04-20T00:00:00Z,1997,110,7898,f,ad,13,76.53,25.09,191,110,3,NA,yr,2,0,7898_110_1997,n,O,NA,NA,NA
1997-04-20T00:00:00Z,1997,110,23133,f,yr,1,76.53,25.09,142,90,3,NA,NA,NA,0,23133_110_1997,n,NA,NA,NA,NA
1997-04-20T00:00:00Z,1997,110,23134,f,yr,1,76.53,25.09,144,83,3,NA,NA,NA,0,23134_110_1997,n,NA,NA,NA,NA
1997-04-20T00:00:00Z,1997,110,23135,f,ad,15,76.53,25.09,198,115,3,NA,n,NA,0,23135_110_1997,n,NA,NA,NA,NA
1997-04-22T00:00:00Z,1997,112,23136,m,ad,17,76.7,25.5,219,146,3,NA,NA,NA,0,23136_112_1997,n,NA,NA,NA,NA
1997-04-22T00:00:00Z,1997,112,23137,f,ad,5,77.3,22.65,195,116,3,NA,c,1,0,23137_112_1997,c,NA,NA,NA,NA
1997-04-22T00:00:00Z,1997,112,23138,f,c,0,77.3,22.65,72,NA,NA,9.5,NA,NA,0,23138_112_1997,n,NA,23137,5,1
1997-04-22T00:00:00Z,1997,112,23139,f,ad,7,78.06,22,197,110,2,NA,c,1,0,23139_112_1997,c,NA,NA,NA,NA
1997-04-22T00:00:00Z,1997,112,23140,m,c,0,78.06,22,83,45,NA,12.6,NA,NA,0,23140_112_1997,n,NA,23139,7,1
1997-04-22T00:00:00Z,1997,112,23141,f,ad,7,78.06,22,192,104,2,NA,c,2,0,23141_112_1997,c,NA,NA,NA,NA
1997-04-22T00:00:00Z,1997,112,23142,m,c,0,78.06,22,69,40,NA,8.3,NA,NA,0,23142_112_1997,n,NA,23141,7,2
1997-04-22T00:00:00Z,1997,112,23143,f,c,0,78.06,22,74,43,NA,9.7,NA,NA,0,23143_112_1997,n,NA,23141,7,2
1997-04-22T00:00:00Z,1997,112,23144,m,ad,11,77,24.67,236,165,3,NA,NA,NA,0,23144_112_1997,n,NA,NA,NA,NA
1997-04-22T00:00:00Z,1997,112,23145,f,ad,5,76.67,25.4,186,110,2,NA,c,1,0,23145_112_1997,c,O,NA,NA,NA
1997-04-22T00:00:00Z,1997,112,23146,m,c,0,76.67,25.4,70,46,NA,10.7,NA,NA,0,23146_112_1997,n,O,23145,5,1
1997-04-25T00:00:00Z,1997,115,23147,m,ad,20,76.8,25.8,238,153,3,NA,NA,NA,0,23147_115_1997,n,NA,NA,NA,NA
1997-04-25T00:00:00Z,1997,115,23148,f,ad,14,76.5,25.02,185,106,2,NA,c,2,0,23148_115_1997,c,NA,NA,NA,NA
1997-04-25T00:00:00Z,1997,115,23149,m,c,0,76.5,25.02,68,43,NA,9.25,NA,NA,0,23149_115_1997,n,NA,23148,14,2
1997-04-25T00:00:00Z,1997,115,23150,f,c,0,76.5,25.02,69,39,NA,8.25,NA,NA,0,23150_115_1997,n,NA,23148,14,2
1997-04-26T00:00:00Z,1997,116,23151,m,subad,3,76.96,26.1,187,112,2,NA,NA,NA,0,23151_116_1997,n,NA,NA,NA,NA
1997-04-26T00:00:00Z,1997,116,23152,m,2yr,2,77.015,26.5,179,102,2,NA,NA,NA,0,23152_116_1997,n,NA,NA,NA,NA
1997-04-26T00:00:00Z,1997,116,23153,m,ad,14,77,27.25,234,165,3,NA,NA,NA,0,23153_116_1997,n,NA,NA,NA,NA
1997-04-30T00:00:00Z,1997,120,23154,f,ad,6,75.3,37.65,197,111,2,NA,yr,1,0,23154_120_1997,n,O,NA,NA,NA
1997-04-30T00:00:00Z,1997,120,23155,f,yr,1,75.3,37.65,146,83,2,NA,NA,NA,0,23155_120_1997,n,NA,NA,NA,NA
1997-04-30T00:00:00Z,1997,120,23156,m,subad,3,75.35,37.8,190,123,3,NA,NA,NA,0,23156_120_1997,n,NA,NA,NA,NA
1997-05-01T00:00:00Z,1997,121,23157,m,ad,5,75.78,40.23,230,131,2,NA,NA,NA,0,23157_121_1997,n,NA,NA,NA,NA
1997-05-01T00:00:00Z,1997,121,23158,f,ad,13,76.43,42.15,200,107,2,NA,c,1,0,23158_121_1997,c,O,NA,NA,NA
1997-05-01T00:00:00Z,1997,121,23159,m,c,0,76.43,42.15,97,59,NA,23.75,NA,NA,0,23159_121_1997,n,O,23158,13,1
1997-05-01T00:00:00Z,1997,121,23160,m,ad,8,76.75,42.5,226,152,3,NA,NA,NA,0,23160_121_1997,n,NA,NA,NA,NA
1997-05-02T00:00:00Z,1997,122,23161,f,ad,6,76.95,41.95,198,105,2,NA,yr,2,0,23161_122_1997,n,O,NA,NA,NA
1997-05-02T00:00:00Z,1997,122,23162,f,yr,1,76.95,41.95,144,77,2,NA,NA,NA,0,23162_122_1997,n,NA,NA,NA,NA
1997-05-02T00:00:00Z,1997,122,23163,m,yr,1,76.95,41.95,151,91,2,NA,NA,NA,0,23163_122_1997,n,NA,NA,NA,NA
1997-05-02T00:00:00Z,1997,122,23164,m,ad,16,76.95,41.95,224,139,3,NA,NA,NA,0,23164_122_1997,n,NA,NA,NA,NA
1997-05-02T00:00:00Z,1997,122,23165,f,ad,8,77.22,41.8,202,112,3,NA,n,NA,0,23165_122_1997,n,O,NA,NA,NA
1997-05-02T00:00:00Z,1997,122,23166,f,ad,5,77.63,41.5,192,109,2,NA,n,NA,0,23166_122_1997,n,O,NA,NA,NA
1997-05-03T00:00:00Z,1997,123,23167,m,2yr,2,77.2,41.15,186,107,3,NA,NA,NA,0,23167_123_1997,n,NA,NA,NA,NA
1997-05-03T00:00:00Z,1997,123,23168,f,subad,3,77.26,42.95,184,104,3,NA,NA,NA,0,23168_123_1997,n,NA,NA,NA,NA
1997-05-03T00:00:00Z,1997,123,23169,f,ad,9,77.5,43.85,196,118,3,NA,n,NA,0,23169_123_1997,n,O,NA,NA,NA
1997-05-03T00:00:00Z,1997,123,23170,f,ad,7,77.4,42.8,196,108,2,NA,n,NA,0,23170_123_1997,n,O,NA,NA,NA
1997-05-04T00:00:00Z,1997,124,23171,f,ad,12,77.27,41.13,191,119,3,NA,n,NA,0,23171_124_1997,n,O,NA,NA,NA
1997-05-04T00:00:00Z,1997,124,23172,m,subad,3,77.6,41.5,195,115,3,NA,NA,NA,0,23172_124_1997,n,NA,NA,NA,NA
1997-05-04T00:00:00Z,1997,124,23173,m,ad,9,77.16,40.87,225,172,4,NA,NA,NA,0,23173_124_1997,n,NA,NA,NA,NA
1997-05-05T00:00:00Z,1997,125,23174,f,ad,5,77,37.53,203,118,2,NA,n,NA,0,23174_125_1997,n,NA,NA,NA,NA
1997-05-05T00:00:00Z,1997,125,23175,f,ad,22,76.96,37.3,202,117,3,NA,n,NA,0,23175_125_1997,n,NA,NA,NA,NA
1997-05-05T00:00:00Z,1997,125,23176,m,ad,21,76.96,37.3,244,156,3,NA,NA,NA,0,23176_125_1997,n,NA,NA,NA,NA
1997-05-05T00:00:00Z,1997,125,23177,f,subad,4,77,37.15,190,111,3,NA,NA,NA,0,23177_125_1997,n,NA,NA,NA,NA
1997-05-05T00:00:00Z,1997,125,23178,f,ad,8,76.84,36.96,195,101,2,NA,n,NA,0,23178_125_1997,n,NA,NA,NA,NA
1997-05-05T00:00:00Z,1997,125,23179,m,ad,14,76.84,36.96,225,143,3,NA,NA,NA,0,23179_125_1997,n,NA,NA,NA,NA
1997-05-06T00:00:00Z,1997,126,23180,f,ad,12,76.8,37.05,198,127,4,NA,n,NA,0,23180_126_1997,n,NA,NA,NA,NA
1997-05-06T00:00:00Z,1997,126,23181,m,ad,10,77.18,36.93,235,143,3,NA,NA,NA,0,23181_126_1997,n,NA,NA,NA,NA
1997-05-06T00:00:00Z,1997,126,23182,f,ad,16,76.97,37.98,192,112,3,NA,yr,1,0,23182_126_1997,n,NA,NA,NA,NA
1997-05-06T00:00:00Z,1997,126,23183,m,yr,1,76.97,37.98,168,97,3,NA,NA,NA,0,23183_126_1997,n,NA,NA,NA,NA
1998-03-31T00:00:00Z,1998,90,23184,f,ad,17,76.45,24.93,207,138,4,NA,n,NA,0,23184_90_1998,n,O,NA,NA,NA
1998-03-31T00:00:00Z,1998,90,23185,m,ad,22,76.45,24.93,228,158,3,NA,NA,NA,0,23185_90_1998,n,NA,NA,NA,NA
1998-03-31T00:00:00Z,1998,90,23186,f,ad,28,76.53,25.1,206,118,3,NA,n,NA,0,23186_90_1998,n,O,NA,NA,NA
1998-03-31T00:00:00Z,1998,90,23187,m,ad,11,76.53,25.1,246,169,3,NA,NA,NA,0,23187_90_1998,n,NA,NA,NA,NA
1998-04-01T00:00:00Z,1998,91,7934,f,ad,8,77.95,23.22,192,104,2,NA,c,2,0,7934_91_1998,c,O,NA,NA,NA
